-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999924908116931329e+05,-9.999999850115569643e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929939833482495e+05,-9.999999701029575590e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929939833482495e+05,-9.999999701029575590e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999929939833482495e+05,-9.999999701029575590e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999930876080060843e+05,-9.999976016692711710e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999925456690175924e+05,-9.999999772909022795e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999930130034295144e+05,-9.999989147823003805e+03
-9.999929945812891237e+05,-9.999990788929762857e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999927035441529006e+05,-9.999999749441882159e+03
-9.999929106383080361e+05,-9.999999741938119769e+03
-9.999916449546113145e+05,-9.999999977959150783e+03
