4.115819164245350237e+01,4.841394154908584824e-06
2.093179337224173153e+01,8.888322344802190855e-06
1.982851703131068888e+01,9.613691820398173604e-05
1.950478509310075381e+01,1.434031435767479934e-04
1.910774049905323224e+01,1.969365885345908396e-03
1.910774049905323224e+01,1.969365885345908396e-03
1.909968124221603247e+01,2.238439613700293762e-03
1.950478509310075381e+01,1.434031435767479934e-04
1.950478509310075381e+01,1.434031435767479934e-04
1.890066575508514646e+01,2.665098317580927301e-02
1.909968124221603247e+01,2.238439613700293762e-03
1.982851703131068888e+01,9.613691820398173604e-05
1.950478509310075381e+01,1.434031435767479934e-04
1.950478509310075381e+01,1.434031435767479934e-04
1.909968124221603247e+01,2.238439613700293762e-03
1.892880859282933415e+01,1.407141887209384379e-02
1.894115376837714493e+01,9.875581293512070147e-03
1.950478509310075381e+01,1.434031435767479934e-04
1.950478509310075381e+01,1.434031435767479934e-04
1.909968124221603247e+01,2.238439613700293762e-03
1.950478509310075381e+01,1.434031435767479934e-04
1.894699665486454876e+01,2.921443243701915549e-03
1.950478509310075381e+01,1.434031435767479934e-04
1.894115376837714493e+01,9.875581293512070147e-03
1.894115376837714493e+01,9.875581293512070147e-03
1.900477564273188236e+01,2.599150140772721329e-03
1.950478509310075381e+01,1.434031435767479934e-04
1.911542439560349749e+01,2.916746830141647706e-04
