-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.972100000000000000e+05,-9.975000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.972250000000000000e+05,-9.965000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972200000000000000e+05,-9.970000000000000000e+03
-9.972200000000000000e+05,-9.970000000000000000e+03
-9.972200000000000000e+05,-9.970000000000000000e+03
-9.972200000000000000e+05,-9.970000000000000000e+03
-9.972300000000000000e+05,-9.960000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.972500000000000000e+05,-9.955000000000000000e+03
-9.972100000000000000e+05,-9.975000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972500000000000000e+05,-9.955000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.972600000000000000e+05,-9.950000000000000000e+03
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.971800000000000000e+05,-9.990000000000000000e+03
-9.972100000000000000e+05,-9.975000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971700000000000000e+05,-9.995000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972000000000000000e+05,-9.980000000000000000e+03
-9.971950000000000000e+05,-9.985000000000000000e+03
-9.971600000000000000e+05,-1.000000000000000000e+04
-9.972500000000000000e+05,-9.955000000000000000e+03
